Time,EA_raw,EA_smooth
2011-10-22 22:44:33,16.814830707906502,16.86
2011-10-23 04:34:17,20.754221011883125,20.6
2011-10-23 10:24:01,24.26541671760142,24.36
2011-10-23 17:36:49,28.376084860881363,28.63
2011-10-24 02:43:16,34.11389247754296,33.64
2011-10-24 10:48:31,38.9953108976879,39.3
2011-10-24 22:32:21,45.33259095191116,45.26
