Time,EA_raw,EA_smooth
2011-10-22 23:43:33,17.157386386513167,17.16
2011-10-23 04:35:51,20.41166533327646,20.4
2011-10-23 10:29:14,24.094138878298082,24.11
2011-10-23 16:48:46,27.776612423319705,27.78
2011-10-23 23:25:46,31.630363807644656,31.61
2011-10-24 07:43:06,36.59742114744127,36.61
2011-10-24 20:44:01,44.56184067504617,44.56
