Time,EA_raw,EA_smooth
2012-07-05 00:27:38,15.889335341899455,15.78
2012-07-05 06:37:07,19.12855450630216,19.56
2012-07-05 14:23:11,23.30544237618986,22.73
2012-07-05 18:18:19,25.351265006338934,25.58
2012-07-05 23:58:24,28.249513732383456,28.31
2012-07-06 05:25:55,30.97727723924889,31.03
2012-07-06 11:06:00,33.87552596529341,33.74
2012-07-06 16:04:07,36.347561643390215,36.39
2012-07-06 22:09:24,38.81959732148702,38.82
