Time,EA_raw,EA_smooth
2012-07-04 23:14:43,15.761471427515142,15.66
2012-07-05 05:02:35,18.642671631641754,19.02
2012-07-05 13:07:30,23.186102722764495,22.72
2012-07-05 19:32:16,26.510564496756743,26.6
2012-07-06 03:16:06,30.278287840614624,30.45
2012-07-06 11:26:17,34.046011184472505,34.04
2012-07-06 18:01:36,37.259657565998346,37.15
2012-07-06 22:46:13,39.47596541532651,39.52
